position_x,position_y,position_z
7.123686271740787834e-01,-1.825494722281897353e-01,4.980459018267983928e-02
7.127966068640213537e-01,-1.823847600087040999e-01,4.972294573965804765e-02
7.132244700604888354e-01,-1.822065253846813782e-01,4.965043568123493622e-02
7.136459936044241559e-01,-1.820270613522845804e-01,4.956786098547984187e-02
7.140610360273188517e-01,-1.818394528151242029e-01,4.948061641142224854e-02
7.144707101823544182e-01,-1.816622517920336299e-01,4.939131384362697996e-02
7.148781160351195263e-01,-1.814897274417188455e-01,4.930620714155052597e-02
7.152828682128922200e-01,-1.813053064320459817e-01,4.921539894093110434e-02
7.156913666709937560e-01,-1.811397104766740707e-01,4.913182131656118612e-02
7.161138802204517484e-01,-1.809815304462844832e-01,4.905376664018651356e-02
7.165280316638582558e-01,-1.808472687475358998e-01,4.896674578838208780e-02
7.169384969622163428e-01,-1.806948984944964087e-01,4.888551876815561137e-02
7.173524335233518734e-01,-1.805492614059177325e-01,4.880922317532640498e-02
7.177680592382951197e-01,-1.804188923131543609e-01,4.872710994529834416e-02
7.181844699430961487e-01,-1.802865806612282684e-01,4.864296120353807373e-02
7.186037127131496005e-01,-1.801815967074959224e-01,4.857757851412287942e-02
7.190179789790839271e-01,-1.800479236306566089e-01,4.850007358889858733e-02
7.194249742374217993e-01,-1.799191544924944319e-01,4.840388467868084188e-02
7.198399529286466647e-01,-1.797969526863794354e-01,4.832608655442320600e-02
7.202579421030697038e-01,-1.796726708026311348e-01,4.825266655712204256e-02
7.206590990095091964e-01,-1.795604255007058614e-01,4.815482622728441131e-02
7.210660181221354437e-01,-1.794318609209211157e-01,4.805681281347304323e-02
7.215015270200169084e-01,-1.793404529754358268e-01,4.800411632363651981e-02
7.219509675609172561e-01,-1.792664680395613108e-01,4.795579812517393459e-02
7.223845267518135271e-01,-1.791987710279982493e-01,4.789882990682699238e-02
7.228169781560449536e-01,-1.791397060569565047e-01,4.784406928075315979e-02
7.232620567029669489e-01,-1.790633927505705103e-01,4.779314970726131206e-02
7.237014646818366037e-01,-1.789944506997067641e-01,4.772214656536472033e-02
7.241354726819653198e-01,-1.789305272940945046e-01,4.765199039809547843e-02
7.245684644667359509e-01,-1.788801122223436513e-01,4.759306349367484201e-02
7.250083398690013725e-01,-1.788348476706408674e-01,4.753286726071036250e-02
7.254585660049656104e-01,-1.787732931982547735e-01,4.748009793353238917e-02
7.259044692683620514e-01,-1.787178355343868597e-01,4.742634245035347307e-02
7.263429801355785198e-01,-1.786338677081667214e-01,4.736038282945063960e-02
7.267907458870971338e-01,-1.785616355571196801e-01,4.729021983626854886e-02
7.272649613793880086e-01,-1.785159337308443450e-01,4.724790422902423737e-02
7.277484429716399861e-01,-1.784571463352105369e-01,4.721028355712555968e-02
7.282238811121011235e-01,-1.784096993584322610e-01,4.716790904639543702e-02
7.287151918971593867e-01,-1.783464118450595881e-01,4.713037112782855753e-02
7.292223264787641712e-01,-1.782903514820551871e-01,4.709290561265255803e-02
7.297358358815693169e-01,-1.782337950539893690e-01,4.706212565655432112e-02
7.302489019301295903e-01,-1.781460782245639085e-01,4.702396346865071741e-02
7.307548470011587805e-01,-1.780709277302120475e-01,4.697851072282331619e-02
7.312663104594705477e-01,-1.779807087199802018e-01,4.692840694728188378e-02
7.317778760736611821e-01,-1.779005326228979555e-01,4.688703141983673051e-02
7.322797924674906422e-01,-1.778077528546980202e-01,4.682668365494850604e-02
7.327933036587576110e-01,-1.777071986524875191e-01,4.675759468298690269e-02
7.333281604721029190e-01,-1.776545601545314323e-01,4.673236593794410920e-02
7.338549995296168582e-01,-1.775939342411591571e-01,4.670127586599821801e-02
7.343571832857282988e-01,-1.775303620941882377e-01,4.664175670030328014e-02
7.348766715434310592e-01,-1.774556442428539826e-01,4.659186174045060191e-02
7.354067209282967310e-01,-1.773728061608155215e-01,4.654646443635798714e-02
7.359176853057828316e-01,-1.772870985518510412e-01,4.646940636241560230e-02
7.364181059651868644e-01,-1.771965101223804406e-01,4.639763993651264962e-02
7.369202988632006512e-01,-1.771299130114856457e-01,4.633245064437351013e-02
7.374179848771299506e-01,-1.770421932604104021e-01,4.624357053625517688e-02
7.379100215034229970e-01,-1.769524996933051486e-01,4.615388517818699854e-02
7.383928818343180600e-01,-1.768550695213473856e-01,4.605824397476235288e-02
7.388801734468393168e-01,-1.767633117348710592e-01,4.594762909560254349e-02
7.393693426779678335e-01,-1.767071417914969633e-01,4.584923965104317767e-02
7.398533019946951228e-01,-1.766220433475151064e-01,4.574519558604545066e-02
7.403353851131790897e-01,-1.765413039124264227e-01,4.563598888650252650e-02
7.408343516396602713e-01,-1.764668847022731746e-01,4.554502607408732195e-02
7.413294974557206318e-01,-1.763812468572250047e-01,4.544299843186991317e-02
7.417937684300957013e-01,-1.762959442536783661e-01,4.531795366932378499e-02
7.422497414475975885e-01,-1.761847478362745800e-01,4.518007984917056519e-02
7.427062669092324709e-01,-1.760859971014808179e-01,4.504210899687111080e-02
7.431594422466175631e-01,-1.759786761570258928e-01,4.490512736596442844e-02
7.435927438920597599e-01,-1.758634100882401352e-01,4.475191162298126912e-02
7.440157418237927089e-01,-1.757633145728530466e-01,4.459368147804013138e-02
7.444590087783578003e-01,-1.756729183542609929e-01,4.445874225721731243e-02
7.448953360188417250e-01,-1.756111375620257875e-01,4.432351387401201048e-02
7.453111999378770891e-01,-1.755381155518382363e-01,4.418339445010247002e-02
7.457152369171933248e-01,-1.754636525143850045e-01,4.402347169251399905e-02
7.461151580779337156e-01,-1.753877033304375999e-01,4.385905373837248322e-02
7.465173063897937444e-01,-1.752987697671758160e-01,4.370950747131689684e-02
7.468899924992782324e-01,-1.752023829017718137e-01,4.353272517208693626e-02
7.472619426770950035e-01,-1.751023847688513158e-01,4.336358755093236428e-02
7.476348953771857486e-01,-1.750246005567449581e-01,4.319712355024765693e-02
7.479880426427053530e-01,-1.749239694844966775e-01,4.300113361485691232e-02
7.483404569570587528e-01,-1.748182414383667449e-01,4.281711203829841050e-02
7.486953109507759052e-01,-1.747138970272383018e-01,4.263606844576876831e-02
7.490745536871725729e-01,-1.746190175003567435e-01,4.247633047279118779e-02
7.494508151744109226e-01,-1.745535735439087410e-01,4.233469841908833742e-02
7.498067632180756004e-01,-1.744531236334863900e-01,4.215819744652993251e-02
7.501586113279630208e-01,-1.743561005321895285e-01,4.197839759440205598e-02
7.505189697465745047e-01,-1.742718040956650061e-01,4.181064890469825268e-02
7.508808350109494878e-01,-1.741734393596770791e-01,4.164240868558460873e-02
7.512380568963711314e-01,-1.740908867427147233e-01,4.148714512792786580e-02
7.516025026089033778e-01,-1.739831091870426283e-01,4.133746132386918737e-02
7.519649902767880922e-01,-1.738749538789530757e-01,4.118063301581810498e-02
7.523156780023719792e-01,-1.737668225679371292e-01,4.101642865572552310e-02
7.526568625040976901e-01,-1.736517702447135936e-01,4.084192039238900007e-02
7.529936766450867625e-01,-1.735658819399682473e-01,4.067440876423661367e-02
7.533469896365639906e-01,-1.734850432958186250e-01,4.052147936714714516e-02
7.537016531451077306e-01,-1.734294681574347630e-01,4.038302945860504367e-02
7.540370634368257496e-01,-1.733870094516809512e-01,4.024007974825911937e-02
7.543631704161646301e-01,-1.733335574958554948e-01,4.008955933098137803e-02
7.546959396064836234e-01,-1.732953808131662554e-01,3.995599674424347991e-02
7.550300812623484958e-01,-1.732415803348499317e-01,3.983425076911242813e-02
7.553478989814894629e-01,-1.731752766861490711e-01,3.969215975557799370e-02
7.556573082393565066e-01,-1.731159128162597649e-01,3.955228024694848465e-02
7.559807858629794541e-01,-1.730481637160762587e-01,3.942713622947148500e-02
7.562997550222194665e-01,-1.729927778729630217e-01,3.929065728554879955e-02
7.566223741600551778e-01,-1.729330085947630991e-01,3.916616396317484927e-02
7.569514611442997865e-01,-1.728569626366331657e-01,3.905335770218384961e-02
7.572768310932388447e-01,-1.727871071760488930e-01,3.892050912176045485e-02
7.576296755031817209e-01,-1.727310880102648494e-01,3.881877596974354916e-02
7.580016628672682222e-01,-1.727064131796230417e-01,3.875725930016669929e-02
7.583672136901212779e-01,-1.726807720460616646e-01,3.868317580135527400e-02
7.587421367581753673e-01,-1.726285064199556685e-01,3.861154684501173773e-02
7.591236113842178002e-01,-1.725951653425928656e-01,3.855473965033689998e-02
7.595010158355348651e-01,-1.725647270692420854e-01,3.849104581877191289e-02
7.598632728733931696e-01,-1.725205364038989164e-01,3.840703286110119796e-02
7.602262989860582021e-01,-1.724992494390628350e-01,3.833598653498583586e-02
7.605977518827808925e-01,-1.724560278074362407e-01,3.827179323193011240e-02
7.609626152048084569e-01,-1.724024991178675081e-01,3.819745671625747463e-02
7.613218286488484532e-01,-1.723652881098345080e-01,3.813320375854953315e-02
7.616889008468510358e-01,-1.723108838168737889e-01,3.807653042150303813e-02
7.620649775218690802e-01,-1.722885104595585082e-01,3.803160588575964229e-02
7.624482935914556059e-01,-1.722977805758227343e-01,3.800334350073854284e-02
7.628235572872578141e-01,-1.722833516305651014e-01,3.796829122459441375e-02
7.631923264789063355e-01,-1.722848550358056785e-01,3.793011977774539412e-02
7.635719923252543007e-01,-1.722908303499363913e-01,3.790859550813796552e-02
7.639617272485480504e-01,-1.722892685931149415e-01,3.790300311746651329e-02
7.643364069368724367e-01,-1.722967964339258695e-01,3.788683676520178401e-02
7.647018622357599771e-01,-1.722872075133031755e-01,3.785786359178446026e-02
7.650660142919866180e-01,-1.722665109548335016e-01,3.782219577677019273e-02
7.654260227490800039e-01,-1.722612852220135049e-01,3.778859485023615405e-02
7.657819374969544457e-01,-1.722513050089384545e-01,3.775351550234640197e-02
7.661378364046116385e-01,-1.722496086186510178e-01,3.773367436611695103e-02
7.664930522907456023e-01,-1.722621639052238363e-01,3.771078726105406287e-02
7.668564722075501550e-01,-1.722720387652755536e-01,3.768630416852844500e-02
7.672105002856982603e-01,-1.722912068459778734e-01,3.765710746884835813e-02
7.675668548936133151e-01,-1.723312339119417169e-01,3.765550146435750478e-02
7.679323801022568396e-01,-1.723455438950633467e-01,3.765448677002766753e-02
7.682856377099460676e-01,-1.723578370273324001e-01,3.763135566130904053e-02
7.686288892773393000e-01,-1.723821228594794863e-01,3.760043393080328422e-02
7.689834324761871676e-01,-1.723787318039612104e-01,3.759532329178789933e-02
7.693330598371671547e-01,-1.723631490519981491e-01,3.757884928969734695e-02
7.696594283223316957e-01,-1.723608404107420666e-01,3.753296514186327260e-02
7.699855646086000149e-01,-1.723424285659350963e-01,3.748383920554342053e-02
7.703177604890356633e-01,-1.723317240789375704e-01,3.745962294364803269e-02
7.706355415699358558e-01,-1.723276594397758488e-01,3.742289613595288500e-02
7.709475258782395590e-01,-1.722947706986049932e-01,3.736437194804956285e-02
7.712757997944814647e-01,-1.722809851789642854e-01,3.733234527668718994e-02
7.716017445579527179e-01,-1.723055368428379475e-01,3.731895903187594510e-02
7.719142415385270573e-01,-1.723081272163596855e-01,3.728264786011722953e-02
7.722131758009695979e-01,-1.722942106424529274e-01,3.721594145510612184e-02
7.725149831698052694e-01,-1.723085900571436901e-01,3.716315726425742372e-02
7.728319269540558922e-01,-1.723209342819088941e-01,3.713756252985460360e-02
7.731507908500143689e-01,-1.723094670464294931e-01,3.711014820542181403e-02
7.734463250591339101e-01,-1.723025964554985301e-01,3.705457562330698174e-02
7.737425677852980410e-01,-1.723057337407979117e-01,3.700291205335595746e-02
7.740442693892652937e-01,-1.722912886045609437e-01,3.695267403705049247e-02
7.743381338197945496e-01,-1.722822742556867348e-01,3.690289046801589756e-02
7.746277101898881856e-01,-1.722779131355751392e-01,3.685208335147543979e-02
7.749201812760896368e-01,-1.722448531255368065e-01,3.680377785597391260e-02
7.752097834774979157e-01,-1.722150252428529260e-01,3.674760827417364317e-02
7.755040483490222014e-01,-1.722185610358832608e-01,3.670360978740781766e-02
7.758029773893160286e-01,-1.722265483513932549e-01,3.667027404004466473e-02
7.761009881913939479e-01,-1.722426774095198176e-01,3.665213033802346143e-02
7.764041390706262202e-01,-1.722751922823862469e-01,3.664356320769332487e-02
7.767065894600326814e-01,-1.722808320374140112e-01,3.662639810074437563e-02
7.770084820119737001e-01,-1.722672335076902705e-01,3.661002587852278667e-02
7.773027108152817943e-01,-1.722826256544914003e-01,3.659141235675059112e-02
7.775906560590130079e-01,-1.722984556407369805e-01,3.656604371979065016e-02
7.778749977018823980e-01,-1.722853898330681255e-01,3.652761494995065972e-02
7.781610801871798877e-01,-1.722837584867170369e-01,3.650388949590788190e-02
7.784557156842645265e-01,-1.722972795524189971e-01,3.650158838851305654e-02
7.787454258237087590e-01,-1.722726059298221313e-01,3.648780271485475846e-02
7.790222561079417352e-01,-1.722314069666148750e-01,3.644966592159210039e-02
7.792888290829375064e-01,-1.722198452376254851e-01,3.640519684114408572e-02
7.795721790998200174e-01,-1.722225288560575440e-01,3.639226432235376230e-02
7.801641588734457011e-01,-1.722341207641955030e-01,3.639668563434329818e-02
7.804354607156089862e-01,-1.722608881206409148e-01,3.637018511376591268e-02
7.807248478315871321e-01,-1.722734434088030731e-01,3.635842270025700651e-02
7.816205939283095150e-01,-1.723170272587969676e-01,3.637009459399832834e-02
7.819174121763206031e-01,-1.723189924233324566e-01,3.635091648889221538e-02
7.822189874841605217e-01,-1.723161167562163310e-01,3.634249898827071612e-02
7.828338315961956839e-01,-1.723636487795535688e-01,3.635571369964979427e-02
7.831309891335184181e-01,-1.723413449688397103e-01,3.632777442817003433e-02
7.834254481399781644e-01,-1.723247473225477111e-01,3.630487512955188345e-02
7.843342255219474257e-01,-1.723381739347469299e-01,3.628974718005849309e-02
7.846351371982690504e-01,-1.723313963094241508e-01,3.625607412919393258e-02
7.849477541538230074e-01,-1.723539765839598448e-01,3.624711546699242726e-02
7.859363321536727565e-01,-1.723400125825363671e-01,3.625578183845913627e-02
7.862516705369502201e-01,-1.723399686220461191e-01,3.623333885129084719e-02
7.865799245494745628e-01,-1.723406108476117915e-01,3.622399876481842418e-02
7.869131183846075350e-01,-1.723236975108236868e-01,3.621828647370856080e-02
7.872323434263689412e-01,-1.723141702253122853e-01,3.620167106312544014e-02
7.875476892206171309e-01,-1.723105692239589870e-01,3.617908285386478573e-02
7.878740676117024222e-01,-1.722802291444676670e-01,3.615895518614328785e-02
7.882110509397248777e-01,-1.722277497329170737e-01,3.614096977085901052e-02
7.885332497682727704e-01,-1.721881513425305432e-01,3.610676937932286168e-02
7.888523580772046628e-01,-1.721694905042824020e-01,3.606976628408886665e-02
7.891723720615517745e-01,-1.721194684423755505e-01,3.602834069761998159e-02
7.895036946697456814e-01,-1.720503182278366183e-01,3.599882982070135018e-02
7.898322542585426431e-01,-1.720075282075859135e-01,3.597674627297919869e-02
7.901665620669057200e-01,-1.719991574409040214e-01,3.596718101689376501e-02
7.905101799752293212e-01,-1.719720514701111591e-01,3.595961860441913849e-02
7.908432483727779738e-01,-1.719038644912799230e-01,3.593165934995004585e-02
7.911657878309897862e-01,-1.718587334424397095e-01,3.589335391844294954e-02
7.914851737544115196e-01,-1.718372215442681705e-01,3.585222789573583313e-02
7.918156937755393976e-01,-1.718050432595191468e-01,3.582378692336049553e-02
7.921530697998792059e-01,-1.717432120059669554e-01,3.581266706929420174e-02
7.924927925667574202e-01,-1.716975031137445151e-01,3.579765440278936950e-02
7.928165009363675741e-01,-1.716671351928981681e-01,3.576150877376288451e-02
7.931331549428408678e-01,-1.716274403044422969e-01,3.570754308739323979e-02
7.934674901582393636e-01,-1.715506650281850565e-01,3.567854987119623011e-02
7.938107826329807715e-01,-1.714687292095191939e-01,3.566743568244294671e-02
7.941385245478763677e-01,-1.714179659815156243e-01,3.564378186703168194e-02
7.944592965960097786e-01,-1.713709954045614658e-01,3.559992074901169312e-02
7.947812271468375211e-01,-1.712946977257793213e-01,3.554710536952390698e-02
7.951164096097667056e-01,-1.712141342230019958e-01,3.552711090793071735e-02
7.954468274819262996e-01,-1.711530310163939250e-01,3.551107434074157743e-02
7.957602548401850884e-01,-1.711037549227289734e-01,3.547075594157540757e-02
7.960755222097434247e-01,-1.710422659347439756e-01,3.541787257700727831e-02
7.964090035329871586e-01,-1.709788871858847203e-01,3.539402778811195915e-02
7.974181846808483520e-01,-1.709078029988960190e-01,3.539926533540575793e-02
7.977295438566586183e-01,-1.708381629993362683e-01,3.535193900958746860e-02
7.980575422468259017e-01,-1.707848672085161557e-01,3.532919115821843425e-02
7.990609361821875423e-01,-1.706979098258182559e-01,3.531688804731650255e-02
7.993736239626078044e-01,-1.706293624452328295e-01,3.526617926648788204e-02
7.996897572949279720e-01,-1.705775960826740045e-01,3.522814530607888683e-02
8.000196419925456048e-01,-1.705412093632022730e-01,3.521086435465896336e-02
8.003520832652987194e-01,-1.704953249298534201e-01,3.520533317318312594e-02
8.006867291458801272e-01,-1.704274788941456120e-01,3.518733778129370937e-02
8.010045157217807743e-01,-1.703747732293435790e-01,3.515796906210581774e-02
8.013263576107374497e-01,-1.703440347367894681e-01,3.513935853951406785e-02
8.016582117230910409e-01,-1.703045122418392066e-01,3.512961649132327613e-02
8.019765650926308220e-01,-1.702231938219672669e-01,3.510073804303946721e-02
8.022942877603538303e-01,-1.701452838582913074e-01,3.507136518413356274e-02
8.026087437894818821e-01,-1.701069964044179816e-01,3.504811459103153448e-02
8.039319808423502911e-01,-1.699480870222608297e-01,3.505265007157047641e-02
8.042506653742566014e-01,-1.699187173135347506e-01,3.504108024482568973e-02
8.045760036796909542e-01,-1.698702536768661453e-01,3.503105983378286548e-02
8.065822878334927282e-01,-1.695698914890537423e-01,3.509304763166436192e-02
8.072221993435942933e-01,-1.694798608765387127e-01,3.508442795999269781e-02
8.075369271413043171e-01,-1.694531355610703338e-01,3.508168141259733475e-02
8.088305157671310530e-01,-1.692555634134765008e-01,3.510736355245573648e-02
8.091418133250558586e-01,-1.692137028511174757e-01,3.508937152250145297e-02
8.111743259009626117e-01,-1.690432189233832261e-01,3.522214734234399569e-02
8.132249949462924121e-01,-1.689152640508175818e-01,3.537498033627820004e-02
8.149493117572954581e-01,-1.687355754071632186e-01,3.551824430499089802e-02
8.170013121683630253e-01,-1.685401078468086733e-01,3.565092801293837099e-02
8.254764410360448945e-01,-1.676664725099858977e-01,3.630767819807291519e-02
8.256844159316369947e-01,-1.676676235949297045e-01,3.630411039599254486e-02
8.258861902890697326e-01,-1.676579515824471733e-01,3.629855915300696234e-02
8.264797599383196802e-01,-1.675018765278526722e-01,3.628546449333482082e-02
8.266595361914637063e-01,-1.674705053561773294e-01,3.626420491684312353e-02
8.268374357851576706e-01,-1.674537183080398728e-01,3.624170579806318404e-02
8.270188352774163754e-01,-1.674255220415954704e-01,3.621876657940348299e-02
8.272109447486390987e-01,-1.673678855636477891e-01,3.621019927042706810e-02
8.274063511255005388e-01,-1.672724466555996770e-01,3.620813133304466580e-02
8.275978031512110089e-01,-1.671850159298842731e-01,3.620306896793085150e-02
8.277780608717880684e-01,-1.671232015885688593e-01,3.617963255317477311e-02
8.279477762996542145e-01,-1.670641803041333362e-01,3.613557533226496865e-02
8.281273160178979076e-01,-1.669996913005550865e-01,3.609909017741999571e-02
8.283178254786697225e-01,-1.669210454143684186e-01,3.608001613770038529e-02
8.285115248204101279e-01,-1.668109680429004094e-01,3.606531594734099788e-02
8.291380425129366571e-01,-1.665604665078050106e-01,3.607214868830854737e-02
8.293230398297397610e-01,-1.664461222750972247e-01,3.602201289010520391e-02
8.295179196187114634e-01,-1.663261641330837370e-01,3.597674711541465342e-02
8.297187915370967115e-01,-1.662070369235725542e-01,3.594636316460417258e-02
8.299245772684679112e-01,-1.661160892733729022e-01,3.593609302357790580e-02
8.308047243587455277e-01,-1.657113584595131806e-01,3.595436435281229581e-02
8.310125244799159150e-01,-1.655968168154250963e-01,3.592297597716620494e-02
8.312226051621490752e-01,-1.655060682021287921e-01,3.589772859937824523e-02
8.326672060581631341e-01,-1.648961194553248688e-01,3.596130121396691470e-02
8.328991837182855296e-01,-1.648177483867792059e-01,3.595439648579752678e-02
8.592079002137507082e-01,-1.644475273760997169e-01,4.174759247788142197e-02
8.593063216355092404e-01,-1.645344217441229162e-01,4.174642239847121961e-02
